Date,Beach,Sampling location,Daily Rainfall (in.),Sample reading
2015-06-04 00:00:00,carson,McCormack Bathhouse,0,6
2015-06-04 00:00:00,carson,I Street,0,2
2015-06-11 00:00:00,carson,McCormack Bathhouse,0,2
2015-06-11 00:00:00,carson,I Street,0,111
2015-06-12 00:00:00,carson,McCormack Bathhouse,0,<2
2015-06-12 00:00:00,carson,I Street,0,13
2015-06-18 00:00:00,carson,McCormack Bathhouse,0,<2
2015-06-18 00:00:00,carson,I Street,0,<2
2015-06-25 00:00:00,carson,McCormack Bathhouse,0,<2
2015-06-25 00:00:00,carson,I Street,0,10
2015-07-02 00:00:00,carson,McCormack Bathhouse,0,<2
2015-07-02 00:00:00,carson,I Street,0,2
2015-07-09 00:00:00,carson,McCormack Bathhouse,0.15,2
2015-07-09 00:00:00,carson,I Street,0.15,<2
2015-07-16 00:00:00,carson,McCormack Bathhouse,0,2
2015-07-16 00:00:00,carson,I Street,0,2
2015-07-23 00:00:00,carson,McCormack Bathhouse,0,4
2015-07-23 00:00:00,carson,I Street,0,<2
2015-07-30 00:00:00,carson,McCormack Bathhouse,0.02,2
2015-07-30 00:00:00,carson,I Street,0.02,4
2015-08-06 00:00:00,carson,McCormack Bathhouse,0,20
2015-08-06 00:00:00,carson,I Street,0,2
2015-08-13 00:00:00,carson,McCormack Bathhouse,0,4
2015-08-13 00:00:00,carson,I Street,0,3
2015-08-20 00:00:00,carson,McCormack Bathhouse,0,11
2015-08-20 00:00:00,carson,I Street,0,6
2015-08-27 00:00:00,carson,McCormack Bathhouse,0,2
2015-08-27 00:00:00,carson,I Street,0,<2
2015-09-03 00:00:00,carson,McCormack Bathhouse,0.01,2
2015-09-03 00:00:00,carson,I Street,0.01,8
2016-05-26 00:00:00,carson,McCormack Bathhouse,0,<2
2016-05-26 00:00:00,carson,I Street,0,<2
2016-06-02 00:00:00,carson,McCormack Bathhouse,0,2
2016-06-02 00:00:00,carson,I Street,0,<2
2016-06-09 00:00:00,carson,McCormack Bathhouse,0,<2
2016-06-09 00:00:00,carson,I Street,0,<2
2016-06-16 00:00:00,carson,McCormack Bathhouse,0,8
2016-06-16 00:00:00,carson,I Street,0,2
2016-06-23 00:00:00,carson,McCormack Bathhouse,0,5
2016-06-23 00:00:00,carson,I Street,0,12
2016-06-30 00:00:00,carson,McCormack Bathhouse,0,35
2016-06-30 00:00:00,carson,I Street,0,32
2016-07-07 00:00:00,carson,McCormack Bathhouse,0,8
2016-07-07 00:00:00,carson,I Street,0,4
2016-07-14 00:00:00,carson,McCormack Bathhouse,Trace,5
2016-07-14 00:00:00,carson,I Street,Trace,<2
2016-07-21 00:00:00,carson,McCormack Bathhouse,0,7
2016-07-21 00:00:00,carson,I Street,0,25
2016-07-28 00:00:00,carson,McCormack Bathhouse,0,14
2016-07-28 00:00:00,carson,I Street,0,10
2016-08-04 00:00:00,carson,McCormack Bathhouse,0,5
2016-08-04 00:00:00,carson,I Street,0,2
2016-08-11 00:00:00,carson,McCormack Bathhouse,0,<2
2016-08-11 00:00:00,carson,I Street,0,4
2016-08-18 00:00:00,carson,McCormack Bathhouse,Trace,2
2016-08-18 00:00:00,carson,I Street,Trace,2
2016-08-25 00:00:00,carson,McCormack Bathhouse,0,<2
2016-08-25 00:00:00,carson,I Street,0,4
2016-09-01 00:00:00,carson,McCormack Bathhouse,0.02,6
2016-09-01 00:00:00,carson,I Street,0.02,5
2017-05-25 00:00:00,carson,McCormack Bathhouse,0.63,10
2017-05-25 00:00:00,carson,I Street,0.63,35
2017-06-01 00:00:00,carson,McCormack Bathhouse,0.16,15
2017-06-01 00:00:00,carson,I Street,0.16,2
2017-06-08 00:00:00,carson,McCormack Bathhouse,0,<2
2017-06-08 00:00:00,carson,I Street,0,<2
2017-06-15 00:00:00,carson,McCormack Bathhouse,0,3
2017-06-15 00:00:00,carson,I Street,0,<2
2017-06-22 00:00:00,carson,McCormack Bathhouse,0,<2
2017-06-22 00:00:00,carson,I Street,0,2
2017-06-29 00:00:00,carson,McCormack Bathhouse,Trace,18
2017-06-29 00:00:00,carson,I Street,Trace,8
2017-07-06 00:00:00,carson,McCormack Bathhouse,0,<2
2017-07-06 00:00:00,carson,I Street,0,<2
2017-07-13 00:00:00,carson,McCormack Bathhouse,0.14,30
2017-07-13 00:00:00,carson,I Street,0.14,<2
2017-07-20 00:00:00,carson,McCormack Bathhouse,Trace,2
2017-07-20 00:00:00,carson,I Street,Trace,8
2017-07-27 00:00:00,carson,McCormack Bathhouse,0.04,2
2017-07-27 00:00:00,carson,I Street,0.04,3
2017-08-03 00:00:00,carson,McCormack Bathhouse,Trace,3
2017-08-03 00:00:00,carson,I Street,Trace,43
2017-08-10 00:00:00,carson,McCormack Bathhouse,0,28
2017-08-10 00:00:00,carson,I Street,0,<2
2017-08-17 00:00:00,carson,McCormack Bathhouse,0,<2
2017-08-17 00:00:00,carson,I Street,0,5
2017-08-24 00:00:00,carson,McCormack Bathhouse,0,18
2017-08-24 00:00:00,carson,I Street,0,<2
2017-08-31 00:00:00,carson,McCormack Bathhouse,0,8
2017-08-31 00:00:00,carson,I Street,0,4
2018-05-31 00:00:00,carson,McCormack Bathhouse,0,<2
2018-05-31 00:00:00,carson,I Street,0,<2
2018-06-07 00:00:00,carson,McCormack Bathhouse,0,<2
2018-06-07 00:00:00,carson,I Street,0,2
2018-06-14 00:00:00,carson,McCormack Bathhouse,0,<2
2018-06-14 00:00:00,carson,I Street,0,8
2018-06-21 00:00:00,carson,McCormack Bathhouse,0,6
2018-06-21 00:00:00,carson,I Street,0,2
2018-06-28 00:00:00,carson,McCormack Bathhouse,1.16,2
2018-06-28 00:00:00,carson,I Street,1.16,12
2018-07-05 00:00:00,carson,McCormack Bathhouse,0,2
2018-07-05 00:00:00,carson,I Street,0,<2
2018-07-12 00:00:00,carson,McCormack Bathhouse,0,2
2018-07-12 00:00:00,carson,I Street,0,118
2018-07-19 00:00:00,carson,McCormack Bathhouse,0,2
2018-07-19 00:00:00,carson,I Street,0,2
2018-07-26 00:00:00,carson,McCormack Bathhouse,0.6,6
2018-07-26 00:00:00,carson,I Street,0.6,<2
2018-08-02 00:00:00,carson,McCormack Bathhouse,Trace,2
2018-08-02 00:00:00,carson,I Street,Trace,<2
2018-08-09 00:00:00,carson,McCormack Bathhouse,0.06,7
2018-08-09 00:00:00,carson,I Street,0.06,331
2018-08-10 00:00:00,carson,McCormack Bathhouse,0,12
2018-08-10 00:00:00,carson,I Street,0,37
2018-08-16 00:00:00,carson,McCormack Bathhouse,0,8
2018-08-16 00:00:00,carson,I Street,0,12
2018-08-23 00:00:00,carson,McCormack Bathhouse,Trace,2
2018-08-23 00:00:00,carson,I Street,Trace,2
2018-08-30 00:00:00,carson,McCormack Bathhouse,0,2
2018-08-30 00:00:00,carson,I Street,0,4
2019-05-23 00:00:00,carson,McCormack Bathhouse,0.12,<2
2019-05-23 00:00:00,carson,I Street,0.12,6
2019-05-30 00:00:00,carson,McCormack Bathhouse,0.23,41
2019-05-30 00:00:00,carson,I Street,0.23,24
2019-06-06 00:00:00,carson,McCormack Bathhouse,0.01,4
2019-06-06 00:00:00,carson,I Street,0.01,2
2019-06-13 00:00:00,carson,McCormack Bathhouse,0.63,14
2019-06-13 00:00:00,carson,I Street,0.63,2
2019-06-20 00:00:00,carson,McCormack Bathhouse,0.37,4
2019-06-20 00:00:00,carson,I Street,0.37,3
2019-06-27 00:00:00,carson,McCormack Bathhouse,0,5
2019-06-27 00:00:00,carson,I Street,0,13
2019-07-02 00:00:00,carson,McCormack Bathhouse,0,<2
2019-07-02 00:00:00,carson,I Street,0,2
2019-07-11 00:00:00,carson,McCormack Bathhouse,0.02,35
2019-07-11 00:00:00,carson,I Street,0.02,2
2019-07-18 00:00:00,carson,McCormack Bathhouse,0.04,2
2019-07-18 00:00:00,carson,I Street,0.04,12
2019-07-25 00:00:00,carson,McCormack Bathhouse,0,2
2019-07-25 00:00:00,carson,I Street,0,<2
2019-08-01 00:00:00,carson,McCormack Bathhouse,0,<2
2019-08-01 00:00:00,carson,I Street,0,2
2019-08-08 00:00:00,carson,McCormack Bathhouse,0.38,<2
2019-08-08 00:00:00,carson,I Street,0.38,2
2019-08-15 00:00:00,carson,McCormack Bathhouse,0,68
2019-08-15 00:00:00,carson,I Street,0,10
2019-08-22 00:00:00,carson,McCormack Bathhouse,Trace,2
2019-08-22 00:00:00,carson,I Street,Trace,10
2019-08-29 00:00:00,carson,McCormack Bathhouse,0.3,27
2019-08-29 00:00:00,carson,I Street,0.3,2
2020-05-20 00:00:00,carson,McCormack Bathhouse,0,<2
2020-05-20 00:00:00,carson,I Street,0,<2
2020-05-28 00:00:00,carson,McCormack Bathhouse,Trace ,<2
2020-05-28 00:00:00,carson,I Street,Trace ,<2
2020-06-04 00:00:00,carson,McCormack Bathhouse,0,<2
2020-06-04 00:00:00,carson,I Street,0,2
2020-06-11 00:00:00,carson,McCormack Bathhouse,0.74,<2
2020-06-11 00:00:00,carson,I Street,0.74,7
2020-06-18 00:00:00,carson,McCormack Bathhouse,0,<2 
2020-06-18 00:00:00,carson,I Street,0,<2
2020-06-25 00:00:00,carson,McCormack Bathhouse,0,<2
2020-06-25 00:00:00,carson,I Street,0,<2
2020-07-02 00:00:00,carson,McCormack Bathhouse,0,<2
2020-07-02 00:00:00,carson,I Street,0,<2
2020-07-09 00:00:00,carson,McCormack Bathhouse,0,12
2020-07-09 00:00:00,carson,I Street,0,2
2020-07-16 00:00:00,carson,McCormack Bathhouse,0,<2
2020-07-16 00:00:00,carson,I Street,0,<2
2020-07-23 00:00:00,carson,McCormack Bathhouse,0.57,3
2020-07-23 00:00:00,carson,I Street,0.57,20
2020-07-30 00:00:00,carson,McCormack Bathhouse,0,2
2020-07-30 00:00:00,carson,I Street,0,2
2020-08-06 00:00:00,carson,McCormack Bathhouse,0,17
2020-08-06 00:00:00,carson,I Street,0,60
2020-08-13 00:00:00,carson,McCormack Bathhouse,0,8
2020-08-13 00:00:00,carson,I Street,0,<2
2020-08-20 00:00:00,carson,McCormack Bathhouse,0,7
2020-08-20 00:00:00,carson,I Street,0,2
2020-08-27 00:00:00,carson,McCormack Bathhouse,0,4
2020-08-27 00:00:00,carson,I Street,0,<2
2021-05-27 00:00:00,carson,McCormack Bathhouse,0.01,<2
2021-05-27 00:00:00,carson,I Street,0.01,<2
2021-06-03 00:00:00,carson,McCormack Bathhouse,0,<2
2021-06-03 00:00:00,carson,I Street,0,6
2021-06-10 00:00:00,carson,McCormack Bathhouse,0,<2
2021-06-10 00:00:00,carson,I Street,0,<2
2021-06-17 00:00:00,carson,McCormack Bathhouse,0,4
2021-06-17 00:00:00,carson,I Street,0,<2
2021-06-24 00:00:00,carson,McCormack Bathhouse,Trace,<2
2021-06-24 00:00:00,carson,I Street,Trace,<2
2021-07-01 00:00:00,carson,McCormack Bathhouse,1.28,<2
2021-07-01 00:00:00,carson,I Street,1.28,7
2021-07-02 00:00:00,carson,McCormack Bathhouse,1.67,4
2021-07-02 00:00:00,carson,I Street,1.67,15
2021-07-08 00:00:00,carson,McCormack Bathhouse,0.3,2
2021-07-08 00:00:00,carson,I Street,0.3,2
2021-07-10 00:00:00,carson,McCormack Bathhouse,0.05,119
2021-07-10 00:00:00,carson,I Street,0.05,124
2021-07-12 00:00:00,carson,McCormack Bathhouse,1.21,44
2021-07-12 00:00:00,carson,I Street,1.21,43
2021-07-15 00:00:00,carson,McCormack Bathhouse,0,23
2021-07-15 00:00:00,carson,I Street,0,16
2015-07-22 00:00:00,carson,McCormack Bathhouse,Trace,14
2015-07-22 00:00:00,carson,I Street,Trace,<2
2021-07-29 00:00:00,carson,McCormack Bathhouse,0.01,4
2021-07-29 00:00:00,carson,I Street,0.01,2
2021-08-05 00:00:00,carson,McCormack Bathhouse,1.42,6
2021-08-05 00:00:00,carson,I Street,1.42,3
2021-08-12 00:00:00,carson,McCormack Bathhouse,0,20
2021-08-12 00:00:00,carson,I Street,0,23
2021-08-19 00:00:00,carson,McCormack Bathhouse,1.14,79
2021-08-19 00:00:00,carson,I Street,1.14,3
2021-08-26 00:00:00,carson,McCormack Bathhouse,0,15
2021-08-26 00:00:00,carson,I Street,0,30
2021-09-03 00:00:00,carson,McCormack Bathhouse,0,146
2021-09-03 00:00:00,carson,I Street,0,56
2021-09-04 00:00:00,carson,McCormack Bathhouse,0,<2
2021-09-04 00:00:00,carson,I Street,0,6
2022-05-26 00:00:00,carson,I Street,0,<2
2022-05-26 00:00:00,carson,McCormack Bathhouse,0,2
2022-06-02 00:00:00,carson,I Street,0.1,<2
2022-06-02 00:00:00,carson,McCormack Bathhouse,0.1,<2
2022-06-09 00:00:00,carson,I Street,0.85,<2
2022-06-09 00:00:00,carson,McCormack Bathhouse,0.85,54
2022-06-16 00:00:00,carson,I Street,0,2
2022-06-16 00:00:00,carson,McCormack Bathhouse,0,2
2022-06-23 00:00:00,carson,I Street,T,<2
2022-06-23 00:00:00,carson,McCormack Bathhouse,T,10
2022-06-30 00:00:00,carson,I Street,T,2
2022-06-30 00:00:00,carson,McCormack Bathhouse,T,<2
2022-07-07 00:00:00,carson,I Street,0,<2
2022-07-07 00:00:00,carson,McCormack Bathhouse,0,2
2022-07-14 00:00:00,carson,I Street,0.16,4
2022-07-14 00:00:00,carson,McCormack Bathhouse,0.16,3
2022-07-21 00:00:00,carson,I Street,0,4
2022-07-21 00:00:00,carson,McCormack Bathhouse,0,3
2022-07-28 00:00:00,carson,I Street,0.04,2
2022-07-28 00:00:00,carson,McCormack Bathhouse,0.04,60
2022-08-04 00:00:00,carson,I Street,0,2
2022-08-04 00:00:00,carson,McCormack Bathhouse,0,20
2022-08-11 00:00:00,carson,I Street,T,90
2022-08-11 00:00:00,carson,McCormack Bathhouse,T,56
2022-08-18 00:00:00,carson,I Street,0,2
2022-08-18 00:00:00,carson,McCormack Bathhouse,0,2
2022-08-25 00:00:00,carson,I Street,0,7
2022-08-25 00:00:00,carson,McCormack Bathhouse,0,21
2022-09-01 00:00:00,carson,I Street,0,<2
2022-09-01 00:00:00,carson,McCormack Bathhouse,0,8
2023-05-23 00:00:00,carson,I Street,0,<10
2023-05-23 00:00:00,carson,McCormack Bathhouse,0,<10
2023-05-30 00:00:00,carson,I Street,0,<10
2023-05-30 00:00:00,carson,McCormack Bathhouse,0,<10
2023-06-06 00:00:00,carson,I Street,Trace,50
2023-06-06 00:00:00,carson,McCormack Bathhouse,Trace,360
2023-06-08 00:00:00,carson,I Street,0.01,
2023-06-08 00:00:00,carson,McCormack Bathhouse,0.01,<10
2023-06-13 00:00:00,carson,I Street,0,40
2023-06-13 00:00:00,carson,McCormack Bathhouse,0,10
2023-06-20 00:00:00,carson,I Street,Trace,<10
2023-06-20 00:00:00,carson,McCormack Bathhouse,Trace,<10
2023-06-27 00:00:00,carson,I Street,0.55,<10
2023-06-27 00:00:00,carson,McCormack Bathhouse,0.55,<10
2023-07-05 00:00:00,carson,I Street,0,<10
2023-07-05 00:00:00,carson,McCormack Bathhouse,0,<10
2023-07-11 00:00:00,carson,I Street,0,<10
2023-07-11 00:00:00,carson,McCormack Bathhouse,0,<10
2023-07-18 00:00:00,carson,I Street,0,<10
2023-07-18 00:00:00,carson,McCormack Bathhouse,0,<10
2023-07-25 00:00:00,carson,I Street,0.88,121
2023-07-25 00:00:00,carson,McCormack Bathhouse,0.88,20
2023-07-27 00:00:00,carson,I Street,0.23,<10
2023-07-27 00:00:00,carson,McCormack Bathhouse,0.23,
2023-08-01 00:00:00,carson,I Street,0,10
2023-08-01 00:00:00,carson,McCormack Bathhouse,0,41
2023-08-08 00:00:00,carson,I Street,1.33,20
2023-08-08 00:00:00,carson,McCormack Bathhouse,1.33,10
2023-08-15 00:00:00,carson,I Street,0.64,20
2023-08-15 00:00:00,carson,McCormack Bathhouse,0.64,52
2023-08-22 00:00:00,carson,I Street,0,<10
2023-08-22 00:00:00,carson,McCormack Bathhouse,0,10
2023-08-29 00:00:00,carson,I Street,0.29,41
2023-08-29 00:00:00,carson,McCormack Bathhouse,0.29,216
2023-08-31 00:00:00,carson,I Street,0,
2023-08-31 00:00:00,carson,McCormack Bathhouse,0,<10
2002-06-06 00:00:00,citypoint,Farragut St,0.79,26
2002-06-20 00:00:00,citypoint,Farragut St,0.0,4
2002-06-27 00:00:00,citypoint,Farragut St,1.32,26
2002-06-28 00:00:00,citypoint,Farragut St,0.01,40
2002-07-01 00:00:00,citypoint,Farragut St,0.0,15
2002-07-02 00:00:00,citypoint,Farragut St,0.0,<5
2002-07-03 00:00:00,citypoint,Farragut St,0.0,10
2002-07-04 00:00:00,citypoint,Farragut St,0.0,
2002-07-05 00:00:00,citypoint,Farragut St,0.0,2
2002-07-06 00:00:00,citypoint,Farragut St,0.01,<5
2002-07-07 00:00:00,citypoint,Farragut St,0.0,<5
2002-07-08 00:00:00,citypoint,Farragut St,0.0,<5
2002-07-09 00:00:00,citypoint,Farragut St,0.61,<5
2002-07-10 00:00:00,citypoint,Farragut St,0.01,<5
2002-07-11 00:00:00,citypoint,Farragut St,0.0,18
2002-07-12 00:00:00,citypoint,Farragut St,0.0,18
2002-07-13 00:00:00,citypoint,Farragut St,0.0,15
2002-07-14 00:00:00,citypoint,Farragut St,0.0,<5
2002-07-15 00:00:00,citypoint,Farragut St,0.05,105
2002-07-16 00:00:00,citypoint,Farragut St,0.0,45
2002-07-17 00:00:00,citypoint,Farragut St,0.0,10
2002-07-18 00:00:00,citypoint,Farragut St,0.0,128
2002-07-19 00:00:00,citypoint,Farragut St,0.2,24
2002-07-20 00:00:00,citypoint,Farragut St,0.0,<5
2002-07-21 00:00:00,citypoint,Farragut St,0.0,5
2002-07-22 00:00:00,citypoint,Farragut St,0.0,<5
2002-07-23 00:00:00,citypoint,Farragut St,0.46,15
2002-07-24 00:00:00,citypoint,Farragut St,0.01,<5
2002-07-25 00:00:00,citypoint,Farragut St,0.0,<2
2002-07-26 00:00:00,citypoint,Farragut St,0.0,2
2002-07-27 00:00:00,citypoint,Farragut St,0.07,<5
2002-07-28 00:00:00,citypoint,Farragut St,0.02,20
2002-07-29 00:00:00,citypoint,Farragut St,0.0,45
2002-07-30 00:00:00,citypoint,Farragut St,0.01,<5
2002-07-31 00:00:00,citypoint,Farragut St,0.0,15
2002-08-01 00:00:00,citypoint,Farragut St,0.0,2
2002-08-02 00:00:00,citypoint,Farragut St,0.11,2
2002-08-03 00:00:00,citypoint,Farragut St,0.0,<5
2002-08-04 00:00:00,citypoint,Farragut St,0.0,5
2002-08-05 00:00:00,citypoint,Farragut St,0.0,<5
2002-08-06 00:00:00,citypoint,Farragut St,0.0,5
2002-08-07 00:00:00,citypoint,Farragut St,0.0,<5
2002-08-08 00:00:00,citypoint,Farragut St,0.0,2
2002-08-09 00:00:00,citypoint,Farragut St,0.0,<2
2002-08-10 00:00:00,citypoint,Farragut St,0.0,<5
2002-08-11 00:00:00,citypoint,Farragut St,0.0,20
2002-08-12 00:00:00,citypoint,Farragut St,0.0,<5
2002-08-13 00:00:00,citypoint,Farragut St,0.0,<5
2002-08-14 00:00:00,citypoint,Farragut St,0.0,10
2002-08-15 00:00:00,citypoint,Farragut St,0.0,6
2002-08-16 00:00:00,citypoint,Farragut St,0.02,26
2002-08-17 00:00:00,citypoint,Farragut St,0.0,<5
2002-08-18 00:00:00,citypoint,Farragut St,0.0,<5
2002-08-19 00:00:00,citypoint,Farragut St,0.0,<5
2002-08-20 00:00:00,citypoint,Farragut St,0.34,15
2002-08-21 00:00:00,citypoint,Farragut St,0.0,30
2002-08-22 00:00:00,citypoint,Farragut St,0.47,<2
2002-08-23 00:00:00,citypoint,Farragut St,0.02,12
2002-08-29 00:00:00,citypoint,Farragut St,0.84,<2
2002-08-29 00:00:00,citypoint,Farragut St,0.84,<2
2002-08-30 00:00:00,citypoint,Farragut St,0.05,12
2002-09-05 00:00:00,citypoint,Farragut St,0.0,12
2002-09-05 00:00:00,citypoint,Farragut St,0,12
2002-08-29 00:00:00,citypoint,Farragut St,0.84,<2
2002-08-22 00:00:00,citypoint,Farragut St,0.47,<2
2002-08-21 00:00:00,citypoint,Farragut St,0,30
2002-08-20 00:00:00,citypoint,Farragut St,0.34,15
2002-08-19 00:00:00,citypoint,Farragut St,0,<5
2002-08-18 00:00:00,citypoint,Farragut St,0,<5
2002-08-17 00:00:00,citypoint,Farragut St,0,<5
2002-08-16 00:00:00,citypoint,Farragut St,0.02,26
2002-08-15 00:00:00,citypoint,Farragut St,0,6
2002-08-14 00:00:00,citypoint,Farragut St,0,10
2002-08-13 00:00:00,citypoint,Farragut St,0,<5
2002-08-12 00:00:00,citypoint,Farragut St,0,<5
2002-08-11 00:00:00,citypoint,Farragut St,0,20
2002-08-10 00:00:00,citypoint,Farragut St,0,<5
2002-08-09 00:00:00,citypoint,Farragut St,0,<2
2002-08-08 00:00:00,citypoint,Farragut St,0,2
2002-08-07 00:00:00,citypoint,Farragut St,0,<5
2002-08-06 00:00:00,citypoint,Farragut St,0,5
2002-08-05 00:00:00,citypoint,Farragut St,0,<5
2002-08-04 00:00:00,citypoint,Farragut St,0,5
2002-08-03 00:00:00,citypoint,Farragut St,0,<5
2002-08-02 00:00:00,citypoint,Farragut St,0.11,2
2002-08-01 00:00:00,citypoint,Farragut St,0,2
2002-07-31 00:00:00,citypoint,Farragut St,0,15
2002-07-30 00:00:00,citypoint,Farragut St,0.01,<5
2002-07-29 00:00:00,citypoint,Farragut St,0,45
2002-07-28 00:00:00,citypoint,Farragut St,0.02,20
2002-07-27 00:00:00,citypoint,Farragut St,0.07,<5
2002-07-26 00:00:00,citypoint,Farragut St,0,2
2002-07-25 00:00:00,citypoint,Farragut St,0,<2
2002-07-24 00:00:00,citypoint,Farragut St,0.01,<5
2002-07-23 00:00:00,citypoint,Farragut St,0.46,15
2002-07-22 00:00:00,citypoint,Farragut St,0,<5
2002-07-21 00:00:00,citypoint,Farragut St,0,5
2002-07-20 00:00:00,citypoint,Farragut St,0,<5
2002-07-19 00:00:00,citypoint,Farragut St,0.2,24
2002-07-18 00:00:00,citypoint,Farragut St,0,128
2002-07-17 00:00:00,citypoint,Farragut St,0,10
2002-07-16 00:00:00,citypoint,Farragut St,0,45
2002-07-15 00:00:00,citypoint,Farragut St,0.05,105
2002-07-14 00:00:00,citypoint,Farragut St,0,<5
2002-07-13 00:00:00,citypoint,Farragut St,0,15
2002-07-12 00:00:00,citypoint,Farragut St,0,18
2002-07-11 00:00:00,citypoint,Farragut St,0,18
2002-07-10 00:00:00,citypoint,Farragut St,0.01,<5
2002-07-09 00:00:00,citypoint,Farragut St,0.61,<5
2002-07-08 00:00:00,citypoint,Farragut St,0,<5
2002-07-07 00:00:00,citypoint,Farragut St,0,<5
2002-07-06 00:00:00,citypoint,Farragut St,0.01,<5
2002-07-05 00:00:00,citypoint,Farragut St,0,2
2002-07-04 00:00:00,citypoint,Farragut St,0,Results not available
2002-07-03 00:00:00,citypoint,Farragut St,0,10
2002-07-02 00:00:00,citypoint,Farragut St,0,<5
2002-07-01 00:00:00,citypoint,Farragut St,0,15
2002-06-27 00:00:00,citypoint,Farragut St,1.32,26
2002-06-20 00:00:00,citypoint,Farragut St,0,4
2003-06-20 00:00:00,citypoint,Farragut St,0,130
2003-06-24 00:00:00,citypoint,Farragut St,0,310
2003-06-26 00:00:00,citypoint,Farragut St,0,350
2003-06-27 00:00:00,citypoint,Farragut St,Trace,60
2003-07-01 00:00:00,citypoint,Farragut St,0,60
2003-07-02 00:00:00,citypoint,Farragut St,0,26
2003-07-03 00:00:00,citypoint,Farragut St,Trace,
2003-07-04 00:00:00,citypoint,Farragut St,0,
2003-07-05 00:00:00,citypoint,Farragut St,0,
2003-07-06 00:00:00,citypoint,Farragut St,0,
2003-07-07 00:00:00,citypoint,Farragut St,0,45
2003-07-08 00:00:00,citypoint,Farragut St,0,<5
2003-07-09 00:00:00,citypoint,Farragut St,0.1,10
2003-07-10 00:00:00,citypoint,Farragut St,0,4
2003-07-11 00:00:00,citypoint,Farragut St,0.21,<2
2003-07-12 00:00:00,citypoint,Farragut St,Trace,<5
2003-07-13 00:00:00,citypoint,Farragut St,0,5
2003-07-14 00:00:00,citypoint,Farragut St,0,<5
2003-07-15 00:00:00,citypoint,Farragut St,0,<5
2003-07-16 00:00:00,citypoint,Farragut St,0.02,30
2003-07-17 00:00:00,citypoint,Farragut St,0,10
2003-07-18 00:00:00,citypoint,Farragut St,0.17,30
2003-07-19 00:00:00,citypoint,Farragut St,0.43,<5
2003-07-20 00:00:00,citypoint,Farragut St,0,<5
2003-07-21 00:00:00,citypoint,Farragut St,0,<5
2003-07-23 00:00:00,citypoint,Farragut St,0.63,25
2003-07-24 00:00:00,citypoint,Farragut St,0.23,360
2003-07-25 00:00:00,citypoint,Farragut St,0,78
2003-07-26 00:00:00,citypoint,Farragut St,0,15
2003-07-27 00:00:00,citypoint,Farragut St,Trace,<5
2003-07-28 00:00:00,citypoint,Farragut St,0,15
2003-07-29 00:00:00,citypoint,Farragut St,0,15
2003-07-30 00:00:00,citypoint,Farragut St,0,5
2003-07-31 00:00:00,citypoint,Farragut St,0,16
2003-08-01 00:00:00,citypoint,Farragut St,0.85,8
2003-08-02 00:00:00,citypoint,Farragut St,0.05,15
2003-08-03 00:00:00,citypoint,Farragut St,0.16,<5
2003-08-04 00:00:00,citypoint,Farragut St,0.24,5
2003-08-05 00:00:00,citypoint,Farragut St,0.01,10
2003-08-06 00:00:00,citypoint,Farragut St,0,5
2003-08-07 00:00:00,citypoint,Farragut St,0.35,10
2003-08-08 00:00:00,citypoint,Farragut St,0.89,26
2003-08-09 00:00:00,citypoint,Farragut St,0.01,5
2003-08-10 00:00:00,citypoint,Farragut St,0.21,5
2003-08-11 00:00:00,citypoint,Farragut St,Trace,<5
2003-08-12 00:00:00,citypoint,Farragut St,0.04,10
2003-08-13 00:00:00,citypoint,Farragut St,0.05,<5
2003-08-14 00:00:00,citypoint,Farragut St,0,108
2003-08-15 00:00:00,citypoint,Farragut St,0,34
2003-08-16 00:00:00,citypoint,Farragut St,Trace,<5
2003-08-17 00:00:00,citypoint,Farragut St,0.03,<5
2003-08-18 00:00:00,citypoint,Farragut St,Trace,5
